"gene","logFC","logCPM","F","PValue","FDR","significance"
"SAA1",5.37390505700991,4.71620032223486,46.1651124687804,4.89248867580667e-06,0.000268397187135773,"Up in tumor"
"PLXNA2",-2.33822132222202,4.37972830156034,55.3427574312721,5.00711987610211e-06,0.000271037998352179,"Down in tumor"
"AL928768.3",-5.45409495731193,2.16993508887659,47.3353069317209,5.02514383908847e-06,0.000271037998352179,"Down in tumor"
"ITM2A",-2.37606090855773,1.79535584645007,51.3235232952023,5.02559489556882e-06,0.000271037998352179,"Down in tumor"
"SMIM14",-1.4134896039767,5.93605061275443,55.3095319993083,5.04407125989572e-06,0.000271037998352179,"Down in tumor"
"PIGZ",-2.01508387373704,4.96182012176212,55.3349479510704,5.04945118587533e-06,0.000271037998352179,"Down in tumor"
"ACVRL1",-2.92180418129345,3.81022879236729,55.4045197055981,5.09307486675416e-06,0.000272206271741157,"Down in tumor"
"PSAT1",4.17038554435204,4.87064850607503,43.3503184230127,5.16086961800296e-06,0.000274650894670901,"Up in tumor"
"PRNP",1.84364299847413,4.85205109814566,52.1635342960599,5.18670817117319e-06,0.000274851390874977,"Up in tumor"
"ZBTB7C",-4.13393605306485,2.40350022621067,53.9115333761043,5.22275017284118e-06,0.000275588592806742,"Down in tumor"
"DENND2A",-4.27138276229494,3.77010185252163,55.0199487270066,5.33224431304529e-06,0.000279898443378621,"Down in tumor"
"FOXA1",-2.16316015903306,3.80595207212579,54.2205804706505,5.37137101001897e-06,0.000279898443378621,"Down in tumor"
"RP11-111M22.3",-1.35987678631468,3.94229154454055,54.6217010990421,5.38968125059762e-06,0.000279898443378621,"Down in tumor"
"HSD11B2",-2.61284603737998,5.97761081843053,54.5568172667,5.39433280421336e-06,0.000279898443378621,"Down in tumor"
"NR3C2",-2.62494850673314,3.21767818910314,54.5316290214961,5.440107707056e-06,0.000281031489210864,"Down in tumor"
"ABHD17B",-1.31242139841038,4.37205466227038,54.4950682142857,5.46130413466869e-06,0.000281031489210864,"Down in tumor"
"AGTRAP",1.50771081499548,4.55575135238295,53.1417684663877,5.61842798594139e-06,0.000287927093452379,"Up in tumor"
"NQO1",2.47621119819483,6.78635784200466,53.2211529491165,5.73457497373765e-06,0.000291471772823815,"Up in tumor"
"LARP6",4.53323019012492,3.3461915260738,39.8989653365586,5.74761358662459e-06,0.000291471772823815,"Up in tumor"
"SSUH2",3.59984143272042,2.29553654920472,43.0326080343155,5.75781386932132e-06,0.000291471772823815,"Up in tumor"
"TMEM147",1.15217980899429,7.18531606926195,53.6992720196421,5.88769895481914e-06,0.000296840142041955,"Up in tumor"
"DPP10-AS1",-5.41162582940359,1.91960245488936,40.544111846668,6.01970653079435e-06,0.000301530960651511,"Down in tumor"
"EFNA5",-4.80252295900341,0.662423351588062,45.5204786294315,6.02916640184904e-06,0.000301530960651511,"Down in tumor"
"SOCS3",-1.81253581349648,5.02492629115498,53.4677340189745,6.05552779391125e-06,0.000301637950470307,"Down in tumor"
"PLS3",1.7604736802712,4.09996214742777,48.7276158929791,6.20348286368291e-06,0.000307616375145432,"Up in tumor"
"RAPGEFL1",-1.65943378890279,4.15434767508174,51.3238465201059,6.23338989649509e-06,0.000307616375145432,"Down in tumor"
"BCL2",-2.89689730463274,2.38658026578638,52.241845604537,6.24965413248167e-06,0.000307616375145432,"Down in tumor"
"TMEM206",2.73028993462236,2.61575846583349,38.3882928874384,6.41880732195383e-06,0.000314698455040516,"Up in tumor"
"DHDH",3.7894941209731,2.02880732995736,45.3592301900871,6.55226340969862e-06,0.000319981710748929,"Up in tumor"
"SPECC1",-1.83446544872962,3.76422497244159,52.2327443055067,6.7927869135111e-06,0.000330431935288882,"Down in tumor"
"PLA2G16",3.64158272228849,5.59341021252814,45.9060006827396,6.90581532242741e-06,0.000334623028055208,"Up in tumor"
"CETN2",1.37615394545078,5.33865923610134,50.7966761491604,6.93412084907801e-06,0.000334692274936312,"Up in tumor"
"FAM3D",-2.63527588762328,8.21605162270681,51.9658806178988,6.96829907510731e-06,0.000335043352827457,"Down in tumor"
"ENO2",6.42896025394868,2.9119722407822,90.4727497162569,7.05203026997472e-06,0.000337765126738443,"Up in tumor"
"GSTA1",-5.27829202210855,3.04838715373266,50.376747219453,7.09259218870011e-06,0.000338406323853956,"Down in tumor"
"DESI1",1.33080622419877,5.26147796354607,51.1461467824935,7.27085439959526e-06,0.000344701301099451,"Up in tumor"
"BHLHE40",1.54018138678802,5.45970200633472,46.0407399546056,7.28863292600461e-06,0.000344701301099451,"Up in tumor"
"CLDN8",-9.63971824757017,2.04764359245935,208.216317326557,7.33519518456063e-06,0.000344701301099451,"Down in tumor"
"U2AF1",-1.41410360757421,4.2715101601721,51.4832777776322,7.33524811622537e-06,0.000344701301099451,"Down in tumor"
"CASD1",-1.8693290878741,2.44881457207711,50.9243797275039,7.38298533868112e-06,0.000345640287302992,"Down in tumor"
"KLF9",-2.70483052954445,3.67405487475043,51.4190007184549,7.4154539643213e-06,0.000345860105684244,"Down in tumor"
"MT1F",-3.22414996411391,6.93553722280696,51.2293177059615,7.51187509583777e-06,0.000348851282469411,"Down in tumor"
"AIFM2",1.20257540522756,4.28540620600556,47.3558336510672,7.5356135055225e-06,0.000348851282469411,"Up in tumor"
"LRRN2",-4.34784882169817,-0.22406416984683,34.8027483034725,7.63314839070604e-06,0.000352057766331342,"Down in tumor"
"XPOT",1.78937376882732,4.24908942077516,45.7311157367844,7.66963465069155e-06,0.000352313883462081,"Up in tumor"
"ADRM1",1.4069624537528,7.15445196916979,51.0591608621357,7.69845670616783e-06,0.000352313883462081,"Up in tumor"
"NQO2",1.99644032826302,4.73353846824318,45.6527186282457,7.72357586004561e-06,0.000352313883462081,"Up in tumor"
"JUN",-1.25045529350929,9.60485168575087,50.7993340567101,7.84739316331735e-06,0.000356655427236463,"Down in tumor"
"MS4A8",-2.50792674000227,2.60560859817506,50.0179989830926,7.90011748054859e-06,0.000357746047219169,"Down in tumor"
"CD81",1.37084824992684,6.09326851211519,50.5862968980865,8.11193408021445e-06,0.000366006938771415,"Up in tumor"
"MYO1A",-2.15136582575014,4.28177829906382,50.4476071831755,8.14356853106015e-06,0.000366107793925242,"Down in tumor"
"HEPACAM2",-5.23736438488234,5.03276685980696,47.2037701985608,8.17879721865385e-06,0.000366108097481165,"Down in tumor"
"ANXA4",1.20109544829298,7.2377549096505,50.3862160017502,8.22430956638841e-06,0.000366108097481165,"Up in tumor"
"DSC2",-1.82875798195137,5.98233800694343,50.4035722453334,8.23177284949218e-06,0.000366108097481165,"Down in tumor"
"SPARCL1",-3.54693751444167,2.00360496960357,44.0432374219992,8.34882582519811e-06,0.000369992626338762,"Down in tumor"
"WFDC1",-3.60045556749807,-0.0177835822787174,40.5891150266781,8.39232538863977e-06,0.000370601517960039,"Down in tumor"
"MYL9",2.84075201277439,4.21812256069545,47.102917059785,8.44759536701101e-06,0.000371724046308792,"Up in tumor"
"MTRNR2L8",-2.28254167726165,7.32816542511013,49.9603246363434,8.57351877227071e-06,0.000375936722785518,"Down in tumor"
"ATHL1",2.45070695602747,3.00301016782516,36.6390002378951,8.64321718467428e-06,0.000377663100353505,"Up in tumor"
"ARHGEF10L",-1.5505779252225,3.99339777504295,49.7348604328363,8.90874990739371e-06,0.000386640281313326,"Down in tumor"
"C7orf31",-2.23590787377181,1.87553317666023,47.0795740344039,8.91076533661965e-06,0.000386640281313326,"Down in tumor"
"PIR",2.10164544424397,3.55569360636987,43.9368231342796,8.96169111286558e-06,0.000387499789682344,"Up in tumor"
"UBE2C",1.82805450490537,6.14924399251553,48.202734292382,9.04881088223596e-06,0.000389912947807904,"Up in tumor"
"MUC4",-4.6940117714113,5.33773955005131,49.2542288005342,9.29820084630308e-06,0.000398854170979641,"Down in tumor"
"PXMP2",-1.29192817085481,6.0459486226934,49.1869359694413,9.32036969044211e-06,0.000398854170979641,"Down in tumor"
"FBXO44",2.06959370849053,2.57696578844128,38.042817513232,9.48362336684765e-06,0.000403307697238107,"Up in tumor"
"FGD4",-1.25729357476778,3.72200710219276,48.6029613958658,9.48921185985428e-06,0.000403307697238107,"Down in tumor"
"PSMC2",1.22367554434152,5.53308479440545,48.9492110416593,9.53465881449562e-06,0.000403860905499707,"Up in tumor"
"ATP6V1F",1.5636493185101,7.10300328102562,48.9464223968614,9.5845167338948e-06,0.000404596565719295,"Up in tumor"
"MGAT5",2.09652538258815,3.90634774278516,40.6694790562759,9.90500808611083e-06,0.000416713059784926,"Up in tumor"
"NBPF19",-2.79327827798532,3.14872990000011,48.4656461161021,1.00634227621258e-05,0.000421952200864489,"Down in tumor"
"AQP1",-4.06365466258973,3.93576777169044,48.5027651974166,1.02421174708021e-05,0.000428003653905699,"Down in tumor"
"CDHR5",-2.18891563002867,6.23353257504612,48.0851333393898,1.0530218853561e-05,0.00043636404608841,"Down in tumor"
"G6PD",1.38066430256662,4.0944991099383,44.5289038436284,1.0535255369378e-05,0.00043636404608841,"Up in tumor"
"PERP",1.82038257680427,8.7327132888479,48.0540358923857,1.05480256879168e-05,0.00043636404608841,"Up in tumor"
"SLC44A4",-1.48590822479676,6.8344128774241,47.9762912802689,1.05876037707836e-05,0.00043636404608841,"Down in tumor"
"NFE2L3",2.42067810538411,4.88399884507655,46.506140612993,1.06173858479714e-05,0.00043636404608841,"Up in tumor"
"NDUFA4",0.982495470641134,9.3752350872938,47.8607122944023,1.07141024401716e-05,0.000438550639735941,"Not significant"
"ATP11A",1.80912402148316,3.75433682608812,43.003400046885,1.07410218517194e-05,0.000438550639735941,"Up in tumor"
"GLTP",-1.37583865023658,4.9352978281878,47.5544283990262,1.11754200283577e-05,0.000453319508059421,"Down in tumor"
"IGLC7",-5.16358026492582,2.60489706579031,39.687772386422,1.12051321234546e-05,0.000453319508059421,"Down in tumor"
"MXRA7",2.14644264175779,2.75470556386592,42.7169708622692,1.12119496091144e-05,0.000453319508059421,"Up in tumor"
"B3GNT7",-5.06677051345597,6.26285258872323,47.0878691975012,1.14125517514261e-05,0.000459936915729803,"Down in tumor"
"SULT2B1",2.66842978047196,3.69067054065158,46.486404466489,1.16333412675803e-05,0.000467322576790896,"Up in tumor"
"GABRE",2.65209166034247,3.40206253291792,43.7839369912195,1.18175495201594e-05,0.000473195961976028,"Up in tumor"
"ZFAS1",1.2143896539923,9.12974758538768,46.8932209532536,1.19145748989262e-05,0.000475033189117777,"Up in tumor"
"P2RY1",-2.99761028538157,2.15412120328907,47.0785642536196,1.19397244193258e-05,0.000475033189117777,"Down in tumor"
"CES3",-2.91788044447307,3.87635877601188,46.932060665523,1.20434877748171e-05,0.000475751467072199,"Down in tumor"
"FAM83B",-2.21962812154106,2.47163508526533,47.1001784952351,1.2079043469551e-05,0.000475751467072199,"Down in tumor"
"BMP2",-2.38891640790444,4.66938549700635,46.7718050378228,1.20904982910766e-05,0.000475751467072199,"Down in tumor"
"UBE2L6",1.91871067127233,5.37317630379912,45.9134920796004,1.21105930347617e-05,0.000475751467072199,"Up in tumor"
"CTD-2547H18.1",-3.86618466816285,0.809632353861098,40.1971924628957,1.22716673975065e-05,0.000480563126104239,"Down in tumor"
"CTD-2540F13.2",-2.00023890712633,2.94507504200124,43.6585951557164,1.23228686958385e-05,0.000481055435326889,"Down in tumor"
"SERTAD4",-4.23668652256454,1.00155259625998,45.0860746352097,1.24792226046324e-05,0.00048500142583718,"Down in tumor"
"ENO1",1.056641921348,8.91388972405985,46.4532572720835,1.25018435472364e-05,0.00048500142583718,"Up in tumor"
"FLNA",2.78191741823005,4.97596631206351,41.5564144272438,1.28463292065127e-05,0.000494970944900571,"Up in tumor"
"RAE1",1.31740280652094,4.83909387186191,44.8780270826723,1.28666025559646e-05,0.000494970944900571,"Up in tumor"
"PRDX4",1.49884765977202,7.53141141332545,46.2238303874548,1.28780684291163e-05,0.000494970944900571,"Up in tumor"
"FOXP1",-1.3798167839008,6.02880565209974,46.0584987886333,1.31594632656849e-05,0.000504230141684842,"Down in tumor"
"MDFIC",-3.31356892059407,1.20770914438719,40.8161105219567,1.34426850747047e-05,0.000513502322807663,"Down in tumor"
"TMEM72",-7.23350780975914,-0.2129765332504,74.8632999864987,1.3535220634655e-05,0.000514596301475313,"Down in tumor"
"S100A4",2.0809033513009,6.42022969473428,41.9169904741295,1.36090078559647e-05,0.000514596301475313,"Up in tumor"
"KLF4",-1.98222208732555,8.63237887340761,45.6618101656632,1.36593136027221e-05,0.000514596301475313,"Down in tumor"
"RBP2",4.87701409737302,3.61442546501943,41.8559651313687,1.36913667939657e-05,0.000514596301475313,"Up in tumor"
"TST",-1.38011785330182,6.59171649181889,45.6418653241641,1.37261213781186e-05,0.000514596301475313,"Down in tumor"
"RHOQ",2.00438395113943,2.43019256197983,38.1190807267269,1.37295604122996e-05,0.000514596301475313,"Up in tumor"
"SHROOM3",-1.58594723095886,5.56143397487593,45.6634548092655,1.37605852719248e-05,0.000514596301475313,"Down in tumor"
"SRM",1.45880606989785,6.10873361074484,45.6431642710086,1.38298111592035e-05,0.000515636641813059,"Up in tumor"
"HILPDA",2.57722122335595,4.13081435603442,40.6113068807256,1.39028083845377e-05,0.000516810963619844,"Up in tumor"
"TSPAN5",2.11251851988573,3.68223132293795,40.517536608307,1.39981781747867e-05,0.000518807478603033,"Up in tumor"
"JCHAIN",-5.58511647853677,9.0037979569624,45.3879228297979,1.40906221018161e-05,0.000520684026806874,"Down in tumor"
"PDCD5",1.35417468327038,7.56710411461706,45.3940365061486,1.4142497357704e-05,0.000521054791702628,"Up in tumor"
"LAMA1",-4.28421852340634,3.11577974985443,45.5532609825483,1.41920230416112e-05,0.000521337058811754,"Down in tumor"
"AARS",1.45010980822116,4.15478197810755,42.9626529738238,1.46684795554357e-05,0.000534301070800914,"Up in tumor"
"MRPL50",1.07573489130185,5.55641575747201,44.9691643851418,1.46803310565857e-05,0.000534301070800914,"Up in tumor"
"SLC40A1",2.19024814406812,4.76332520364101,40.5364548221457,1.46970062086295e-05,0.000534301070800914,"Up in tumor"
"GARS",1.67715098473854,5.74282153455809,44.9060703227144,1.47165556319532e-05,0.000534301070800914,"Up in tumor"
"ALDOB",3.78452733762486,3.06003629090972,34.6416536401154,1.48567661949349e-05,0.000537603417566319,"Up in tumor"
"CDCA3",1.68004036806184,3.55490446195834,39.3993602052088,1.48938552204593e-05,0.000537603417566319,"Up in tumor"
"MT-CO1",-0.952882286502878,14.4252951170281,44.788754169982,1.50791433825044e-05,0.00054271841775239,"Not significant"
"FABP6",10.4079529151062,3.57310889757751,162.052757197454,1.51655135029721e-05,0.000544254004762281,"Up in tumor"
"MT-CO3",-1.12622353185369,14.1108234256189,44.6891449656345,1.52520384400023e-05,0.000545786306590081,"Down in tumor"
"RNF125",-2.19717067054586,2.02435285849731,43.6072809755664,1.57324040636266e-05,0.000561362830384936,"Down in tumor"
"MLXIP",-1.41841434152497,6.74139226482981,44.3733480931795,1.58467226376821e-05,0.000563826391448728,"Down in tumor"
"MAFF",-1.2747561765796,6.65106536976724,44.3472670389496,1.59488587758224e-05,0.000565843698961015,"Down in tumor"
"KIF13B",-1.51934712332392,4.05588315759194,42.75235872446,1.60231429801396e-05,0.000566864203214996,"Down in tumor"
"CPVL",1.91641319934377,2.7263846019284,34.4954424910183,1.60784906404644e-05,0.0005672108893646,"Up in tumor"
"KLHL35",4.62143131656944,2.19967950963723,40.8143775961409,1.61546727911979e-05,0.000567517604219903,"Up in tumor"
"STX1A",1.98492623725378,2.21155657745162,38.1246424068303,1.61783304824593e-05,0.000567517604219903,"Up in tumor"
"DLGAP4",1.23901309033153,4.64056466910229,42.1561308734749,1.62408118516038e-05,0.000568109073000061,"Up in tumor"
"TSEN15",1.54605900399509,4.15649690258956,40.8872378370202,1.63127255418803e-05,0.000568204134310951,"Up in tumor"
"ATP2A3",-3.14192200638155,3.99462502728078,44.0172938390823,1.63549088042881e-05,0.000568204134310951,"Down in tumor"
"NTMT1",1.19331461093253,5.33466538843528,43.7646915253131,1.63804130906313e-05,0.000568204134310951,"Up in tumor"
"STC2",5.1834328787918,2.63940741324557,47.9303939226763,1.64590497429239e-05,0.000569335069482627,"Up in tumor"
"ANXA3",1.82916457422019,6.40040802181903,43.5514103509303,1.65044535520138e-05,0.000569335069482627,"Up in tumor"
"CNTN4",-5.14375126753547,-0.570997366539809,32.764257037775,1.66662336829264e-05,0.000571979058368271,"Down in tumor"
"IAH1",1.08703122520652,5.43329337871874,43.8595834383309,1.66729621928598e-05,0.000571979058368271,"Up in tumor"
"DUSP10",2.1435628924838,3.80292953665486,43.8242560225784,1.68073018464348e-05,0.000573502235283023,"Up in tumor"
"PSPH",1.82184248049964,3.89786697066993,39.6265912198581,1.68094688732276e-05,0.000573502235283023,"Up in tumor"
"PHLPP2",-1.77831475644412,2.8942507145167,43.5385919625749,1.688296298131e-05,0.000574354040653556,"Down in tumor"
"TCEA3",-2.89217716753127,6.3778383925478,43.7910381163181,1.6926678946427e-05,0.000574354040653556,"Down in tumor"
"FOXA3",-1.60126182547183,5.22858505636565,43.7306255700013,1.7112896507687e-05,0.000577678273932205,"Down in tumor"
"ARPC1B",1.45675160329367,7.36675135931551,43.7326881028822,1.71174241613253e-05,0.000577678273932205,"Up in tumor"
"STXBP5",-1.60094669566809,3.3049091810182,42.6619584851446,1.72110864110429e-05,0.000579269348855994,"Down in tumor"
"CYB5B",1.06998427924104,6.14556099578647,43.6472973373394,1.73524782944476e-05,0.000581018059948184,"Up in tumor"
"MAD2L2",1.42824418320941,4.16625984429799,41.7007980735326,1.73563573677607e-05,0.000581018059948184,"Up in tumor"
"SERPINE2",2.86460285967272,4.57183187591108,41.0871842743041,1.75621623246658e-05,0.000586331387209285,"Up in tumor"
"SPNS3",2.90970892071019,2.04536821658839,31.972366549876,1.77391582648454e-05,0.000589786407414163,"Up in tumor"
"YDJC",1.11911605312856,5.3666482346375,43.2179122798093,1.78626720184868e-05,0.000589786407414163,"Up in tumor"
"DPT",-3.95317809993695,0.466295672007903,44.1224856626532,1.7878240819461e-05,0.000589786407414163,"Down in tumor"
"SCGB2A1",-4.37165381251036,2.55361453447298,41.3181608004053,1.79009477770158e-05,0.000589786407414163,"Down in tumor"
"RBM47",-1.13356586633116,6.71223513683975,43.319413418657,1.7902454187951e-05,0.000589786407414163,"Down in tumor"
"LGALS9",-1.35888836670032,6.20098085905475,43.2910475684678,1.79756287198023e-05,0.000590634576379151,"Down in tumor"
"CXCL10",4.51202405675723,2.46083756588426,37.8731807170056,1.80861861453822e-05,0.000592703358074853,"Up in tumor"
"IRAK2",2.34217000365979,2.39754729031204,35.3867776603878,1.81527034439323e-05,0.000593321826738292,"Up in tumor"
"SETBP1",-3.81036977912853,0.85468806172447,38.092905979625,1.82438610460353e-05,0.000594740318341042,"Down in tumor"
"WNK2",-1.52590492601714,4.64257662906073,43.0451772071921,1.8382150495498e-05,0.000597683864544222,"Down in tumor"
"KIF5C",-4.25006193713695,0.822952952297263,32.5930463083616,1.84571141279328e-05,0.000598558443320695,"Down in tumor"
"MFAP5",-4.78966988061144,0.418522468922335,33.4735232366315,1.85677486514715e-05,0.000600582270017597,"Down in tumor"
"PSMA7",1.69998937246478,9.19865516730685,42.9610126234201,1.86633324347795e-05,0.000602110048731371,"Up in tumor"
